,Jaccard_0,Jaccard_1,BMA - resident memory T cell_0,BMA - resident memory T cell_1,JEJEPI - naive T cell_0,JEJEPI - naive T cell_1,LLN - natural killer cell_0,LLN - natural killer cell_1,LNG - alveolar macrophage_0,LNG - alveolar macrophage_1,SPL - memory B cell_0,SPL - memory B cell_1,Description,Gene.set,Gene.set.color,gene.set,gene.set.color,ID
3163,7.483429,8.137038,-2.5233076,-22.059679,0.47927547,-14.778201,-17.23563,-10.4001465,1.5918541,2.2258446,-6.3116,3.2531595,GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3164,3.8381977,11.13313,-3.4960728,-21.427557,0.39579552,-15.024612,-17.254498,-10.650846,2.443883,1.5972868,-6.8292007,3.5899262,GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3165,6.6989903,14.861815,-6.5152316,-17.13967,-0.7027809,-13.710645,-12.447468,-3.5125256,1.7968614,2.5959396,-6.3820806,1.7099963,GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3166,7.025869,8.572478,-5.6153173,-18.24109,0.25827175,-15.10945,-11.6618395,-3.0611567,2.9745681,2.1443472,-6.1779175,3.350592,GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3167,10.340067,10.562043,-5.4439178,-19.0727,0.45942038,-14.8906355,-11.691797,-2.0981302,2.5109692,-0.47313124,-6.953984,3.2151473,GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3168,10.097789,8.797811,-2.6584148,-18.37117,1.5074439,-11.094656,-12.247655,-8.8817,6.874149,0.07087917,-4.6723313,4.5816245,GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3169,6.485401,10.471196,-2.863416,-21.53443,0.02414494,-15.187045,-16.994822,-10.333989,1.9729171,0.108587205,-12.263765,4.558294,GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3170,10.8416195,6.081715,-5.540469,-21.8956,-3.7516103,-14.351816,-10.785958,-2.1858103,2.266265,1.3994977,-7.2363205,3.2575386,GSE7348_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3171,6.0818543,14.430084,-2.9626522,-22.60683,-0.6024809,-13.81354,-13.666913,-6.483154,4.0585785,3.3537695,-3.6149883,2.5224843,GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3172,6.461062,13.594538,-3.1442757,-21.966867,0.16222608,-15.05619,-11.209947,-2.3133242,2.7400165,1.0064458,-7.1720934,4.5333533,GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3173,7.7950425,12.935686,-6.9737635,-21.323053,-4.2753696,-14.027752,-14.557492,-7.8315725,1.973046,1.7691699,-4.3790827,-0.041391686,GSE14308_TH1_VS_NATURAL_TREG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3174,5.225371,13.170675,-1.9920614,-18.980019,-2.5843716,-11.709793,-17.217577,-10.248961,2.67603,0.4300865,-13.952287,3.589262,GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3175,6.5231643,12.512417,-6.451406,-20.970934,-3.324634,-12.55041,-10.627353,-2.3549805,2.6760726,-0.65170914,-7.179878,3.520608,GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3176,9.068502,9.340016,-3.8152928,-17.105309,-0.5638561,-10.374506,-10.306037,-7.155361,7.740001,1.3590437,-3.7263587,5.4625907,GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3177,7.329353,10.501869,-3.126835,-21.674461,0.5355047,-14.6614275,-17.167334,-10.337863,2.8259146,-13.32513,-17.4382,3.2634223,GSE13522_WT_VS_IFNAR_KO_SKIN_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3178,4.636026,11.404045,-3.0894024,-21.498936,0.28481826,-15.045097,-16.991688,-10.358323,2.21644,0.09539867,-17.398138,3.0157552,GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3179,5.54629,5.8423862,-2.1383474,-21.279325,0.4755313,-15.050613,-17.317266,-10.695362,1.7412828,1.5418391,-7.382996,3.66363,GSE10325_CD4_TCELL_VS_MYELOID_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3180,7.458515,12.7736225,-3.983761,-22.290134,-0.86084175,-7.8767343,-11.15473,-3.7113967,3.066541,2.0673046,-6.3017063,5.246406,GSE27786_LIN_NEG_VS_NKCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3181,10.225731,13.084852,-3.3226266,-21.262424,0.12960204,-14.614109,-15.449461,-11.0211,2.4300883,-0.63003504,-9.499696,4.1159024,GSE17721_LPS_VS_POLYIC_2H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3182,9.655124,10.190338,-3.908378,-16.581364,0.21144336,-9.701215,-10.444004,-7.0302186,6.818569,1.9010085,-3.465076,5.4665384,GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3183,5.429196,6.1499853,-3.3156543,-21.398214,0.033414494,-15.060039,-16.916113,-10.507496,1.4686962,1.1410875,-17.488314,3.0671551,GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3184,2.0204635,9.592544,-3.1420522,-21.560904,0.79742086,-14.661917,-17.179403,-10.279376,3.0359578,-0.13048631,-13.508435,2.807145,GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3185,7.296525,8.496285,-7.0073256,-17.41175,-3.2300155,-9.831556,-11.725855,-3.805286,5.0587277,1.7584478,-4.5913105,2.8720326,GSE44649_WT_VS_MIR155_KO_NAIVE_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3186,5.140239,12.176239,-2.9679558,-21.811152,0.7168327,-14.212583,-10.740338,-2.3003201,2.3793602,-0.53480536,-8.079437,3.3481176,GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3187,10.677785,14.076153,-1.9606634,-21.580688,0.76651394,-14.883426,-11.573592,-2.5783238,-0.07869375,1.3257226,-6.8749986,3.6134908,GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3188,10.107926,11.164746,-2.9632912,-21.24266,0.6357306,-15.038745,-17.486431,-10.4024105,2.7597823,-0.1527797,-13.730636,2.7337432,GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3189,5.171879,7.5281186,-6.9133286,-17.489935,-0.9539057,-14.4037075,-9.758628,-2.9663863,1.0187974,-0.11304518,-4.999921,2.1392622,GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3190,4.011273,11.361338,-2.478385,-21.671444,0.5929238,-14.859701,-10.681488,-2.2088912,3.050372,-0.4802459,-8.590208,1.9425303,GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3191,6.9954753,10.230629,-3.0917528,-21.461603,0.13199945,-15.005912,-17.466185,-10.547645,2.5860822,-12.947757,-17.372692,3.1110506,GSE13887_RESTING_VS_ACT_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3192,10.82993,6.2702813,-6.0470138,-20.879778,-1.6941696,-13.946839,-12.138485,-5.6601396,3.4769845,0.74657863,-6.285685,3.0345562,GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3193,11.443265,12.455669,-2.9524815,-21.792744,-3.3461785,-12.7006235,-17.207867,-10.819565,2.8207877,-0.2548973,-6.7060256,4.5842557,GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3194,7.9110575,9.569192,-6.3580923,-18.247007,-2.861743,-14.67059,-11.811339,-2.5272653,2.8370607,1.6233821,-6.4160028,3.6654704,GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3195,6.073938,13.845463,-2.513758,-21.326248,0.42917734,-14.702017,-17.012486,-10.442273,2.628378,0.87444544,-6.826257,3.555939,GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3196,7.6119666,7.4781766,-2.571716,-21.56321,0.45613262,-14.606966,-17.280334,-10.448245,2.7300742,-0.6776725,-17.375711,3.0668817,GSE17721_CTRL_VS_LPS_2H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3197,6.909567,14.310035,-6.1127973,-21.35305,-2.9458063,-12.926344,-11.501431,-2.4359627,2.88048,-0.4040653,-7.0560026,4.0336475,GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3198,10.151916,8.658403,-2.623006,-22.512657,1.0464734,-14.1917925,-17.029629,-10.526783,4.7210617,-0.64729583,-17.199661,3.0559695,GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3199,8.791159,15.605224,-3.1152406,-21.726337,1.5813938,-14.395544,-17.228352,-10.444546,2.5485172,0.9565797,-6.992784,3.7832463,GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3200,8.938831,13.717053,-2.5792944,-21.630219,0.5491243,-14.53668,-10.740817,-2.8270175,2.3304682,1.2893319,-6.869174,4.603357,GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3201,3.8077269,14.182575,-2.8378465,-21.860706,0.15492281,-14.153723,-17.34323,-10.635612,1.1214588,0.6414407,-5.0149283,3.819608,GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3202,7.827127,8.725,-2.6850169,-21.89757,1.096018,-14.448391,-17.26942,-10.356737,3.610051,1.9800991,-5.0785146,2.9495568,GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3203,8.034616,6.1321573,-2.5030181,-21.65645,1.0209162,-14.664486,-17.26221,-10.768689,5.299055,1.9639479,-14.271151,2.7771394,GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3204,7.7053924,13.793441,-6.1211357,-21.33616,-2.5751567,-12.173011,-10.908508,-2.9512339,1.6472766,1.9525318,-5.348635,3.3098485,GSE31622_WT_VS_KLF3_KO_BCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3205,10.993461,8.577493,-3.0058465,-13.6202755,2.4745796,-10.253263,-7.5579467,-5.770873,7.262828,-1.015829,-0.9148113,6.2888374,GSE13485_DAY3_VS_DAY7_YF17D_VACCINE_PBMC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3206,7.0407767,12.093994,-2.4841914,-21.543428,1.0390785,-14.235441,-17.276917,-10.361999,0.88869923,0.94447255,-6.497181,4.3251247,GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3207,10.199506,6.198236,-2.2359889,-21.95432,0.9370196,-14.201658,-11.018013,-2.5289812,2.5188,1.5309658,-5.512555,3.631055,GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3208,8.645545,14.357311,-2.4430332,-22.019718,0.68505603,-14.677297,-11.636698,-2.7609906,1.463975,0.08709094,-6.989413,4.5340066,GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3209,4.743588,11.79999,-2.6133966,-22.035954,0.56635255,-14.798993,-17.411123,-10.738799,2.7673895,-0.068152815,-7.4095592,4.1284256,GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3210,11.411153,12.306775,-3.3636963,-22.189781,1.0072,-14.176652,-17.103567,-10.810418,2.2171702,0.9199754,-7.1297226,3.4213228,GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3211,8.336755,11.49885,-2.9277387,-21.852943,1.4588258,-14.188422,-17.11099,-10.817935,3.1598613,0.1228493,-6.0117674,3.6219225,GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3212,5.568539,8.914307,-3.1831393,-23.914412,-3.3103802,-7.9336615,-12.2460785,-6.3619123,2.4592276,0.84979004,-6.7963786,5.5241065,GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3213,9.325766,12.969684,-6.2782307,-21.924643,-3.8953836,-13.490498,-12.2905655,-2.1986716,0.9753663,1.6841937,-7.0718775,3.9066231,GSE3982_BASOPHIL_VS_NKCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3214,6.011818,7.0432806,-6.876793,-20.214535,-1.5034012,-12.616721,-10.316744,-3.7268462,1.0773004,2.4556503,-4.6677876,3.220233,GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3215,7.344918,8.264091,-7.288849,-17.560278,-3.2052546,-9.693609,-11.665438,-3.4280028,4.4873514,2.1543372,-4.4382105,2.4810922,GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3216,4.608912,7.912526,-6.777066,-19.6875,-1.5139784,-13.599575,-11.869707,-1.9149741,2.034558,1.7162793,-5.010086,2.1524558,GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3217,5.728024,9.961757,-2.0206783,-21.389847,0.71338236,-14.375168,-17.331171,-10.697451,2.8005967,-0.33311734,-17.352386,3.1736128,GSE24972_WT_VS_IRF8_KO_SPLEEN_FOLLICULAR_BCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3218,5.677742,12.305036,-5.670929,-19.384449,0.3928394,-13.835143,-9.380995,-2.9255087,1.4183385,2.746678,-6.5168676,2.6393437,GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3219,4.2338567,13.139273,-6.261409,-15.865586,1.4156585,-14.380442,-16.358063,-11.724074,5.0419855,5.4163866,-13.0247135,3.5398843,GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3220,6.39929,14.441103,-2.488193,-22.008686,1.1791722,-14.3811865,-16.89933,-10.633663,1.0853405,1.7608378,-7.131373,4.4143276,GSE7460_TREG_VS_TCONV_ACT_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3221,7.6247654,13.3402195,-6.054522,-22.101824,-4.134262,-14.01958,-14.733053,-8.997325,0.996818,1.2767216,-4.3250546,-0.036050644,GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3222,10.831001,10.747687,-3.9303951,-14.73795,2.0641298,-10.941412,-8.145331,-5.134458,6.196618,-1.1139853,-1.5511802,5.194221,GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3223,4.993925,13.115316,-2.0771413,-21.879887,0.75897056,-14.592848,-17.171053,-10.39954,2.2965,-0.57429284,-6.097449,3.7509806,GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3224,9.452358,9.180748,-2.2644522,-17.248997,-0.2235879,-9.369997,-13.710563,-11.401459,7.7955294,0.8602331,-4.7796235,5.653818,GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3225,6.809397,11.927742,-1.5036386,-21.880058,0.5805161,-14.82756,-17.309044,-10.569139,2.6508017,-0.5284583,-6.803738,3.5775108,GSE9601_NFKB_INHIBITOR_VS_PI3K_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3226,4.937932,10.028629,-2.4008088,-22.108925,0.8733176,-14.60953,-17.066793,-10.739366,1.4209913,-0.9737668,-6.9977756,3.162973,GSE37301_CD4_TCELL_VS_RAG2_KO_NK_CELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3227,5.594104,14.10483,-6.3527684,-19.082216,-0.7421752,-12.600121,-11.553696,-3.0587163,3.6401641,3.268237,-6.4324155,3.5107896,GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3228,10.0922985,10.923391,-2.4784756,-22.193893,0.87405866,-14.692281,-17.324455,-10.588413,3.0727265,1.7258941,-13.595277,2.9090147,GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3229,10.505436,8.322138,-5.625257,-21.79976,1.3194455,-14.265898,-15.380513,-10.1844635,6.6382303,1.073527,-7.4197826,4.106416,GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3230,8.08375,5.877787,-2.8600616,-21.876451,1.3133055,-14.545926,-17.054848,-10.338412,2.5852315,0.8798053,-6.6185656,3.139197,GSE31082_DN_VS_DP_THYMOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3231,11.698642,13.334364,-6.601953,-20.704947,0.9766159,-14.199987,-11.055149,-4.574407,4.740468,1.6139113,-6.8119793,3.1457932,GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3232,6.300486,10.327163,-2.1913009,-22.058094,0.73685944,-14.590527,-16.83368,-10.916085,5.97955,0.18293469,-17.531994,3.149662,GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3233,9.8885765,8.047781,-1.9479976,-24.562813,1.5324409,-10.150806,-15.947178,-10.47456,2.6238768,-0.07124783,-6.64834,5.071981,GSE3982_MAST_CELL_VS_NKCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3234,8.902406,12.070553,-1.8746153,-21.899355,1.2075956,-14.210392,-10.611475,-4.0445676,2.7601883,1.7164146,-6.723793,3.9049406,GSE6269_FLU_VS_E_COLI_INF_PBMC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3235,5.603864,6.656082,-7.9354467,-18.607662,-0.6388872,-11.080719,-11.5671835,-2.3103304,2.5522926,1.2335795,-4.7681856,3.725278,GSE27786_BCELL_VS_CD4_TCELL_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3236,11.519746,12.350366,-2.412722,-21.94725,1.3134515,-14.296665,-10.855352,-2.5735576,3.0117679,2.3960688,-6.9179864,4.1486096,GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3237,6.2379613,9.824641,-5.1438475,-20.166162,-3.04546,-12.364795,-12.022095,-5.2533627,2.6838775,-0.94770885,-6.7594824,3.9702806,GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3238,5.7295656,9.081264,-2.3813798,-22.107336,0.82155544,-14.664209,-16.597736,-10.641012,1.8156328,0.6336202,-6.635214,3.6420257,GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3239,4.800866,9.521522,-2.4522655,-22.281103,1.1235113,-14.269862,-11.130067,-3.1768763,2.0037603,0.5610945,-6.5417647,3.9513745,GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3240,4.852131,10.274529,-2.06446,-23.386919,-3.8709812,-15.45048,-16.53106,-11.024795,4.201923,4.084107,-8.948512,3.1887467,GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3241,11.191979,13.7565565,-1.6564227,-22.025995,1.1047657,-14.047418,-10.801571,-2.4692647,2.6510835,0.85376865,-7.3301554,3.3488562,GSE37534_GW1929_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3242,6.083253,15.3456545,-6.974687,-20.68782,-1.3250345,-13.229541,-11.335801,-3.469752,2.979585,3.141301,-4.5905743,2.8637679,GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3243,6.0843043,6.110694,-4.2152524,-22.576872,-3.3892577,-9.916245,-15.256073,-8.847104,4.856022,1.5540104,-6.923374,4.2246847,GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3244,10.409683,11.126873,-2.9018002,-22.446,0.93761665,-13.952007,-16.936644,-10.736659,1.6855625,1.342206,-6.5242968,4.4173284,GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3245,9.9680395,10.408622,-4.7829127,-17.371626,1.3440516,-13.936425,-16.668541,-11.094246,4.9714074,1.4242806,-4.2575035,4.6647806,GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3246,3.8631177,14.12753,-2.3148966,-22.661314,1.1648455,-14.149861,-17.088318,-11.199964,1.9383447,0.80370885,-5.766325,3.4416277,GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_UP,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3247,7.8751154,13.234829,-5.5465646,-19.833529,-2.940525,-11.704693,-10.87393,-2.4629118,2.8974988,1.165556,-6.7446995,4.1665244,GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3248,6.421299,9.055314,-2.6591089,-22.236586,0.8536562,-13.810721,-16.935606,-10.68695,2.4862437,-1.8118323,-17.113417,3.0387266,GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3249,3.7483332,4.632744,-2.172797,-21.853111,3.5581148,-5.7707415,-18.703983,-9.983428,5.2403374,-1.3263541,-10.537384,0.13140595,GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3250,5.9533668,12.201331,-4.426045,-19.746052,-2.5246856,-10.350169,-16.318817,-11.106487,1.8671029,0.76642627,-6.4695063,3.825161,GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3251,11.4839735,12.479526,-5.392583,-19.219963,-3.7171695,-13.6568775,-11.531802,-2.3584597,2.3635855,0.81541246,-6.4346523,3.9166372,GSE17721_CTRL_VS_LPS_24H_BMDC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3252,12.618541,13.089746,-2.4841146,-22.279085,-2.240582,-14.178388,-11.021599,-2.3537345,2.7672224,0.7946943,-6.87595,2.8899422,GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3253,6.9423685,13.188731,-5.5759187,-22.254642,0.98049694,-14.107205,-11.434454,-2.0754797,2.3635285,1.2912666,-6.65919,4.2213097,GSE1566_WT_VS_EZH2_KO_LN_TCELL_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
3254,10.955158,5.7789927,-2.545606,-22.509771,-1.8831309,-11.869459,-16.93741,-10.999955,6.5915103,2.0403364,-4.6044774,4.554869,GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN,ImmuneSig,#D3D3D3,ImmuneSig,#D3D3D3,
