,Jaccard,Jaccard,CD8 T,CD8 T,B,B,Memory CD4 T,Memory CD4 T,CD14+ Mono,CD14+ Mono,Naive CD4 T,Naive CD4 T,Total weight,P,C1,C2,Multiplex PageRank,PageRank-Jaccard,gene set size,membership,ID,Description
2625,13.265116,1.2490652,13.317861,-7.25966,13.464825,-9.35829,23.80083,15.824767,9.057183,0.96062315,16.871166,-12.652835,#5e4fa2,#d8ef9b,#dc484c,#cb334d,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0042475,odontogenesis of dentin-containing tooth
2626,13.267207,1.1912628,13.22418,-7.120729,13.427303,-9.235929,22.380926,16.669056,9.07708,1.1548468,17.43594,-7.7540226,#5e4fa2,#e95c47,#d0384e,#cb334d,#9e0142,#5e4fa2,#5e4fa2,#d62728,GO:0042476,odontogenesis
2627,12.223664,0.7994693,13.774263,-6.2688103,15.751362,-8.555957,22.802618,17.343676,7.7815013,-0.4690108,19.483301,-9.649,#5e4fa2,#fffbb8,#d23a4e,#bc2249,#9e0142,#52abae,#5e4fa2,#2ca02c,GO:0042490,mechanoreceptor differentiation
2628,12.215691,0.8817711,13.817712,-6.2367325,15.707037,-8.574965,22.852606,17.406609,7.7804503,-0.4829309,19.465427,-9.679896,#5e4fa2,#fdaf62,#d9444d,#d63f4f,#a90d45,#99d6a4,#5e4fa2,#2ca02c,GO:0042491,inner ear auditory receptor cell differentiation
2629,12.783069,6.261123,14.976277,-7.6755776,14.311597,-8.637975,19.267523,19.092514,8.081961,-1.7681309,16.880764,-12.499285,#5e4fa2,#f06744,#dd4a4c,#df4e4b,#a90d45,#f8fcb4,#5e4fa2,#ff7f0e,GO:0042492,gamma-delta T cell differentiation
2630,11.34725,4.6592026,14.703636,-4.358991,12.511253,-3.9160984,19.981161,16.466644,9.961573,2.6260397,17.338026,-9.388368,#5e4fa2,#ef6645,#ab0f45,#af1446,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042509,regulation of tyrosine phosphorylation of STAT protein
2631,11.402987,4.6798897,14.703752,-4.307511,12.542841,-4.002029,19.649435,16.702953,10.008152,2.7099793,17.396265,-9.543206,#5e4fa2,#de4c4b,#ab0f45,#ab0f45,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein
2632,11.320075,4.8319993,13.93601,-8.711541,13.308485,-9.157619,20.109924,16.430664,9.03653,0.2598888,17.38994,-9.896454,#5e4fa2,#cb334d,#e3534a,#e2514a,#d9444d,#f8fcb4,#5e4fa2,#ff7f0e,GO:0042532,negative regulation of tyrosine phosphorylation of STAT protein
2633,5.512163,3.0698364,14.203089,-8.957189,14.002215,-10.738531,25.84071,17.175756,7.8461485,-2.4907796,18.24258,-13.941831,#5e4fa2,#a70b44,#e3534a,#e55749,#5e4fa2,#fee797,#5e4fa2,#ff7f0e,GO:0042537,benzene-containing compound metabolic process
2634,8.924098,3.9378777,12.702186,-3.764693,12.976403,-6.3546295,19.606514,15.642829,10.280519,3.2875745,17.243338,-6.844941,#5e4fa2,#f57748,#b11747,#b11747,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042542,response to hydrogen peroxide
2635,10.411708,2.72992,13.595456,-8.605473,15.080839,-11.317192,25.233969,16.713558,7.3658295,-2.050019,17.711304,-13.054817,#5e4fa2,#ab0f45,#e3534a,#e45549,#91d3a4,#99d6a4,#5e4fa2,#ff7f0e,GO:0042551,neuron maturation
2636,11.362469,1.1459216,14.359728,-5.191415,13.771403,-7.5335317,22.536188,17.033037,8.010094,-0.07093192,18.243475,-9.003095,#5e4fa2,#b81e48,#cd364d,#cb334d,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042552,myelination
2637,8.503495,3.815252,14.699773,-5.582465,14.394209,-7.8699007,21.622791,16.042242,11.377155,1.3937527,18.784061,-9.064879,#5e4fa2,#b81e48,#de4c4b,#e2514a,#a00343,#4175b4,#5e4fa2,#2ca02c,GO:0042554,superoxide anion generation
2638,5.165746,3.0903535,14.184759,-9.288969,14.190531,-10.227831,25.744873,17.787703,7.5893197,-2.9418151,19.183958,-13.895239,#5e4fa2,#b11747,#e1504b,#e3534a,#5e4fa2,#f7fcb2,#5e4fa2,#ff7f0e,GO:0042558,pteridine-containing compound metabolic process
2639,5.1849995,3.1048324,14.188714,-9.5105915,14.393337,-10.577386,25.56888,17.75389,7.4164705,-3.01278,19.26385,-13.8811455,#5e4fa2,#ad1246,#e45549,#e75948,#5e4fa2,#fee08b,#5e4fa2,#ff7f0e,GO:0042559,pteridine-containing compound biosynthetic process
2640,5.5540037,2.496876,14.419201,-8.494905,14.965975,-11.005829,24.517069,17.60446,7.1377597,-2.6237156,19.179144,-13.186874,#5e4fa2,#a70b44,#e85b48,#e95c47,#5e4fa2,#fff6b0,#5e4fa2,#ff7f0e,GO:0042572,retinol metabolic process
2641,7.656395,0.24904154,13.185258,-3.109788,13.203521,-5.0743966,21.759193,13.144282,10.305048,3.2828727,17.516006,-5.4160047,#5e4fa2,#b61b48,#b81e48,#b81e48,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0042592,homeostatic process
2642,7.8360524,1.4650533,12.723194,-1.4068171,10.619337,-3.6442163,20.395754,13.039917,11.580158,5.211895,14.506349,-6.0495186,#5e4fa2,#b81e48,#c32a4b,#c1274a,#ab0f45,#5e4fa2,#5e4fa2,#1f77b4,GO:0042593,glucose homeostasis
2643,9.264662,3.5037932,12.91102,-3.7521544,12.339135,-5.817157,19.174473,15.77178,9.663933,3.712513,16.999823,-5.363451,#5e4fa2,#da464d,#b81e48,#b61b48,#ad1246,#5e4fa2,#5e4fa2,#1f77b4,GO:0042594,response to starvation
2644,9.09575,0.5919626,13.634606,-8.589179,15.42773,-5.7945123,24.688768,17.28964,6.878702,-2.3163686,17.734198,-12.992567,#5e4fa2,#a40844,#e45549,#e55749,#5e4fa2,#56b0ad,#5e4fa2,#ff7f0e,GO:0042596,fear response
2645,6.187444,1.5039707,15.557284,-7.9968934,12.476742,-10.450344,22.910416,17.854671,10.860236,0.51539856,19.283157,-9.845223,#5e4fa2,#a00343,#d9444d,#d7414e,#9e0142,#5e4fa2,#5e4fa2,#9467bd,GO:0042632,cholesterol homeostasis
2646,12.466409,1.112449,13.082956,-10.0734825,13.670303,-9.395958,24.05084,15.649275,6.373811,-1.2101606,17.180208,-12.825694,#5e4fa2,#c1274a,#e3534a,#e2514a,#d9444d,#5e4fa2,#5e4fa2,#ff7f0e,GO:0042633,hair cycle
2647,12.428233,1.2504878,13.473753,-10.008841,14.716383,-11.02709,24.668339,16.725006,6.990262,-2.384226,18.533895,-13.533456,#5e4fa2,#ad1246,#e55749,#e85b48,#5e4fa2,#8cd1a4,#5e4fa2,#ff7f0e,GO:0042634,regulation of hair cycle
2648,13.879041,2.4446008,11.398432,-8.088213,14.901862,-5.3100414,24.14797,14.18751,9.62245,3.454811,16.260315,-10.900345,#5e4fa2,#bc2249,#ba2049,#b11747,#bc2249,#5e4fa2,#5e4fa2,#1f77b4,GO:0042692,muscle cell differentiation
2649,10.5455,2.996582,13.693382,-7.8696604,14.481174,-11.265982,24.657589,16.974546,7.6799555,-0.7627047,18.448023,-13.261907,#5e4fa2,#fdad60,#de4c4b,#dc484c,#ab0f45,#5e4fa2,#5e4fa2,#ff7f0e,GO:0042698,ovulation cycle
2650,11.817771,3.6557152,15.327874,-7.9317117,13.42337,-10.988325,23.319908,17.117702,11.022441,1.0900095,18.54548,-13.0850725,#5e4fa2,#dc484c,#e1504b,#e2514a,#50a9af,#fcfeba,#5e4fa2,#ff7f0e,GO:0042730,fibrinolysis
2651,13.082927,1.0110877,13.35367,-7.208504,13.306078,-9.360086,23.995535,15.546791,6.647033,-0.8188497,17.17575,-12.933346,#5e4fa2,#c1274a,#de4c4b,#de4c4b,#f06744,#5e4fa2,#5e4fa2,#ff7f0e,GO:0042733,embryonic digit morphogenesis
2652,12.279369,5.995628,14.051964,-2.6350965,12.956408,-3.0224907,19.448917,17.24223,11.253307,2.249622,17.839827,-7.5530305,#5e4fa2,#ee6445,#b81e48,#b81e48,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042742,defense response to bacterium
2653,8.409387,3.816678,14.297666,-5.9024873,14.17437,-7.8930926,21.709494,15.338269,10.738945,-0.0464174,18.83759,-9.226073,#5e4fa2,#a90d45,#c52c4b,#c32a4b,#9e0142,#64c0a6,#5e4fa2,#2ca02c,GO:0042743,hydrogen peroxide metabolic process
2654,8.339424,3.8139818,14.20076,-5.839302,14.2026005,-7.9261036,21.527403,15.393631,10.115158,0.58744407,18.804943,-9.204089,#5e4fa2,#b61b48,#d7414e,#d43d4f,#9e0142,#feea9b,#5e4fa2,#2ca02c,GO:0042744,hydrogen peroxide catabolic process
2655,8.596421,1.4306542,12.406063,-3.5439632,12.062398,-5.416451,21.238722,18.679106,9.540985,-0.96789855,17.511267,-7.150006,#5e4fa2,#fca55d,#b61b48,#b41947,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042752,regulation of circadian rhythm
2656,8.508066,1.1870508,13.752266,-9.805844,15.235175,-11.502087,25.617527,16.826633,6.84505,-2.4468331,18.08772,-13.807099,#5e4fa2,#a70b44,#e75948,#e95c47,#5e4fa2,#f6fbb0,#5e4fa2,#ff7f0e,GO:0042754,negative regulation of circadian rhythm
2657,8.746404,0.8435896,14.33027,-9.542174,14.374809,-11.130898,25.286266,17.859344,6.717248,-2.6483212,18.637287,-11.893172,#5e4fa2,#a70b44,#e75948,#e95c47,#5e4fa2,#a4daa4,#5e4fa2,#ff7f0e,GO:0042755,eating behavior
2658,5.508286,2.63043,14.949093,-8.6372795,14.603601,-10.906081,26.181927,17.237389,9.94499,0.36001912,19.237024,-13.763866,#5e4fa2,#fdc574,#da464d,#e55749,#a40844,#fff0a6,#5e4fa2,#ff7f0e,GO:0042759,long-chain fatty acid biosynthetic process
2659,9.333947,7.5897365,13.915503,-6.850683,14.042107,-8.057016,21.144173,15.969541,9.508253,1.6258018,17.299364,-7.8154907,#5e4fa2,#e95c47,#bc2249,#ad1246,#a00343,#feca79,#5e4fa2,#2ca02c,GO:0042769,"DNA damage response, detection of DNA damage"
2660,9.596382,6.9654346,11.2719,-2.9181077,11.69063,-6.1611166,17.381226,14.994214,9.791287,5.467336,15.410536,-5.0095057,#5e4fa2,#c52c4b,#b81e48,#ba2049,#b11747,#5e4fa2,#5e4fa2,#1f77b4,GO:0042770,signal transduction in response to DNA damage
2661,9.87335,6.9235735,13.992935,-4.125343,11.710642,-6.5570526,17.80483,16.743288,10.199418,5.5237064,17.906195,-6.9619913,#5e4fa2,#a40844,#de4c4b,#dd4a4c,#a20643,#3a7eb8,#5e4fa2,#1f77b4,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
2662,9.810267,6.910634,13.846792,-4.480224,11.776888,-6.4846153,21.40389,17.005621,10.081186,5.5066657,17.721813,-8.207651,#5e4fa2,#b41947,#d63f4f,#d63f4f,#a20643,#f7fcb2,#5e4fa2,#1f77b4,GO:0042772,"DNA damage response, signal transduction resulting in transcription"
2663,6.0557513,4.072889,16.319178,-4.1435018,13.778817,-4.4162397,21.583456,18.737175,10.468442,-0.58770084,19.873648,-8.264155,#5e4fa2,#a00343,#fca85e,#fcaa5f,#a00343,#d1ed9c,#5e4fa2,#1f77b4,GO:0042773,ATP synthesis coupled electron transport
2664,6.082724,4.049885,16.343397,-4.124169,13.813305,-4.3864274,21.627874,18.749468,10.461831,-0.5937891,19.891012,-8.268227,#5e4fa2,#a00343,#fca85e,#fcaa5f,#a00343,#d1ed9c,#5e4fa2,#1f77b4,GO:0042775,mitochondrial ATP synthesis coupled electron transport
2665,7.9531617,5.289664,14.315323,-8.090587,14.572228,-10.901162,24.416132,16.793709,8.347221,-0.7482514,18.595627,-11.865636,#5e4fa2,#e75948,#e1504b,#e1504b,#d63f4f,#fffebe,#5e4fa2,#ff7f0e,GO:0042789,mRNA transcription by RNA polymerase II
2666,7.660531,6.164449,13.19849,-8.961914,12.653072,-11.20107,23.910595,16.516539,6.8789473,-2.0944414,17.523338,-13.717927,#5e4fa2,#c32a4b,#ea5e47,#e95c47,#d9444d,#f5fbaf,#5e4fa2,#ff7f0e,GO:0042790,nucleolar large rRNA transcription by RNA polymerase I
2667,7.8279357,6.651799,13.431832,-9.399906,13.697043,-11.07068,25.781878,17.028973,7.355456,-2.052498,18.484457,-13.853816,#5e4fa2,#a20643,#e3534a,#e55749,#5e4fa2,#fdc574,#5e4fa2,#ff7f0e,GO:0042795,snRNA transcription by RNA polymerase II
2668,12.872231,6.399517,14.236467,-8.69898,12.780416,-2.709768,25.35851,16.853424,10.008852,1.2654417,18.586868,-13.2453575,#5e4fa2,#fdb365,#e55749,#e45549,#a70b44,#e7f59a,#5e4fa2,#ff7f0e,GO:0042832,defense response to protozoan
2669,7.965933,1.4484403,12.759149,-1.5184904,10.676589,-3.6706533,20.42908,13.11068,11.516478,5.1282153,14.577676,-6.1340294,#5e4fa2,#b81e48,#c9314c,#cb334d,#ba2049,#5e4fa2,#5e4fa2,#1f77b4,GO:0042886,amide transport
2670,6.8180923,0.950448,14.504065,-9.019689,14.508927,-11.323193,25.73756,17.203167,6.573795,-2.6356158,18.076767,-13.879584,#5e4fa2,#a90d45,#e75948,#e95c47,#5e4fa2,#fff3ac,#5e4fa2,#ff7f0e,GO:0042908,xenobiotic transport
2671,9.86344,3.565239,13.498236,-5.443888,14.320802,-10.93393,21.132084,15.684754,6.560296,-2.7684803,19.016182,-13.138448,#5e4fa2,#fff0a6,#e2514a,#e75948,#a00343,#fee18d,#5e4fa2,#ff7f0e,GO:0042921,glucocorticoid receptor signaling pathway
2672,10.082501,4.3544006,13.004647,-3.409578,12.15182,-5.0123596,18.313593,15.554408,10.298688,3.8147597,17.083166,-5.6575894,#5e4fa2,#a40844,#be254a,#ba2049,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0042981,regulation of apoptotic process
2673,7.857912,2.7752714,14.808451,-4.7399354,14.526855,-8.490701,22.220598,16.558054,7.5612516,-0.57282716,17.110596,-10.52609,#5e4fa2,#fdb768,#ad1246,#b81e48,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042982,amyloid precursor protein metabolic process
2674,7.3473787,2.8859758,14.200537,-4.985871,14.166739,-8.481163,20.85423,16.731989,8.718668,1.2411808,17.977537,-8.321965,#5e4fa2,#ba2049,#e55749,#ee6445,#a00343,#ffffbe,#5e4fa2,#9467bd,GO:0042983,amyloid precursor protein biosynthetic process
2675,7.3645864,2.871716,14.162082,-4.9930825,14.159859,-8.507735,20.853212,16.72541,8.821503,1.1712949,17.988773,-8.295354,#5e4fa2,#ba2049,#e55749,#ee6445,#a00343,#ffffbe,#5e4fa2,#9467bd,GO:0042984,regulation of amyloid precursor protein biosynthetic process
2676,7.8781815,2.7879376,14.826938,-4.7301335,14.7363205,-8.5689945,22.372383,16.702457,7.4316454,-0.74725455,17.079319,-10.761142,#5e4fa2,#fb9d59,#b41947,#cd364d,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0042987,amyloid precursor protein catabolic process
2677,10.034617,4.8755116,15.275093,-4.8071814,14.601861,-4.132582,21.272154,17.032593,9.807474,1.2421759,19.379698,-8.433337,#5e4fa2,#bc2249,#c9314c,#be254a,#9e0142,#feeb9d,#5e4fa2,#1f77b4,GO:0042994,cytoplasmic sequestering of transcription factor
2678,8.703568,1.9393492,13.162409,-4.7608385,15.02314,-8.91189,20.432978,15.118843,9.567335,2.237767,16.891457,-7.5218678,#5e4fa2,#acdda4,#e75948,#a70b44,#9e0142,#fffab6,#5e4fa2,#1f77b4,GO:0043001,Golgi to plasma membrane protein transport
2679,12.719615,1.2832901,12.37454,-3.9683483,13.57728,-5.285802,19.446117,15.252398,9.0130625,3.8069944,16.150667,-5.903371,#5e4fa2,#bc2249,#b41947,#b11747,#dd4a4c,#5e4fa2,#5e4fa2,#1f77b4,GO:0043009,chordate embryonic development
2680,12.319668,0.5556378,12.330821,-4.5687003,13.687074,-5.2107987,23.626314,14.96854,8.676367,3.4625604,17.161917,-8.923926,#5e4fa2,#e85b48,#b81e48,#bc2249,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0043010,camera-type eye development
2681,13.167319,6.2851806,13.508564,-9.637742,14.963051,-11.493416,25.089249,16.082487,8.788316,-0.4992057,17.253916,-12.890769,#5e4fa2,#cb334d,#e3534a,#e3534a,#94d4a4,#e8f69b,#5e4fa2,#ff7f0e,GO:0043011,myeloid dendritic cell differentiation
2682,13.109224,5.6880984,14.692151,-3.299515,11.889839,-3.393849,19.94494,17.786797,11.361787,2.771645,18.86308,-7.005229,#5e4fa2,#a00343,#cb334d,#c32a4b,#9e0142,#3f97b7,#5e4fa2,#1f77b4,GO:0043029,T cell homeostasis
2683,11.891313,5.3934636,14.584892,-4.8084126,12.600961,-3.058575,19.754805,18.922762,10.364604,0.89038724,18.336918,-8.076751,#5e4fa2,#fee491,#ad1246,#af1446,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0043030,regulation of macrophage activation
2684,12.035083,5.5811634,14.596321,-5.0671988,14.329377,-8.487825,19.35002,19.10035,10.366365,0.98101914,18.740553,-11.18688,#5e4fa2,#f57547,#de4c4b,#dd4a4c,#b11747,#d3ed9c,#5e4fa2,#ff7f0e,GO:0043031,negative regulation of macrophage activation
2685,11.857843,5.469164,14.129777,-9.250362,14.511168,-9.519801,25.212496,17.371727,10.2681055,0.86793476,18.27592,-14.202247,#5e4fa2,#df4e4b,#e2514a,#e3534a,#c52c4b,#3a7eb8,#5e4fa2,#ff7f0e,GO:0043032,positive regulation of macrophage activation
2686,6.4351506,6.966193,14.080602,-9.07866,13.513966,-10.33143,25.739481,17.311531,6.5896273,-2.5404506,18.736403,-14.282539,#5e4fa2,#a70b44,#e45549,#e55749,#fdc372,#fee797,#5e4fa2,#ff7f0e,GO:0043038,amino acid activation
2687,6.3971252,6.959563,14.052196,-9.059661,13.985522,-10.479535,25.648882,17.200176,6.4218545,-2.1872358,18.66165,-14.269866,#5e4fa2,#a40844,#e55749,#e75948,#5e4fa2,#fee999,#5e4fa2,#ff7f0e,GO:0043039,tRNA aminoacylation
2688,6.466569,6.7528777,12.173978,-3.6293747,11.060385,-5.80141,18.324514,16.281624,8.539011,4.580461,17.36629,-4.8972144,#5e4fa2,#d8434e,#ba2049,#bc2249,#a70b44,#5e4fa2,#5e4fa2,#1f77b4,GO:0043043,peptide biosynthetic process
2689,12.547421,2.3675776,12.64002,-4.0470457,12.83951,-4.8546,22.1146,16.4962,9.574629,2.8518124,18.171041,-8.519909,#5e4fa2,#c9314c,#c72e4c,#cb334d,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0043062,extracellular structure organization
2690,9.904806,4.294422,13.3639965,-3.3147156,12.201119,-5.2604647,18.28116,15.630249,10.481494,3.6694033,16.896294,-5.6645584,#5e4fa2,#b81e48,#b81e48,#b61b48,#fba05b,#5e4fa2,#5e4fa2,#1f77b4,GO:0043065,positive regulation of apoptotic process
2691,10.109048,4.301101,13.015867,-3.2383244,12.346218,-4.8423414,18.135454,15.64617,10.283892,3.745326,16.956203,-5.510331,#5e4fa2,#c1274a,#bc2249,#bc2249,#feca79,#5e4fa2,#5e4fa2,#1f77b4,GO:0043066,negative regulation of apoptotic process
2692,10.082918,4.3501625,13.118565,-3.3495312,12.242289,-4.939888,18.294142,15.624725,10.320849,3.7830217,17.067997,-5.6849937,#5e4fa2,#a40844,#bc2249,#ba2049,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0043067,regulation of programmed cell death
2693,9.876574,4.377492,13.455039,-3.3479247,12.238605,-5.148952,18.37144,15.599385,10.424229,3.665339,16.908838,-5.668971,#5e4fa2,#b61b48,#b81e48,#b41947,#fdb163,#5e4fa2,#5e4fa2,#1f77b4,GO:0043068,positive regulation of programmed cell death
2694,10.07433,4.3051085,12.997832,-3.2958083,12.322423,-4.863556,18.231909,15.591942,10.200272,3.7290053,16.92515,-5.607804,#5e4fa2,#be254a,#bc2249,#bc2249,#fed884,#5e4fa2,#5e4fa2,#1f77b4,GO:0043069,negative regulation of programmed cell death
2695,10.513784,4.4202943,12.884135,-2.8761969,12.35585,-4.561635,18.569971,15.681525,10.233395,3.703127,16.579884,-5.47116,#5e4fa2,#af1446,#ba2049,#bc2249,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0043085,positive regulation of catalytic activity
2696,10.282749,4.56398,13.014573,-3.048355,11.951278,-4.477,18.367514,15.923122,10.301412,4.042887,16.495298,-5.346429,#5e4fa2,#d23a4e,#b81e48,#b81e48,#e95c47,#5e4fa2,#5e4fa2,#1f77b4,GO:0043086,negative regulation of catalytic activity
2697,11.252097,3.5575602,12.361103,-3.5993555,12.30052,-4.525707,18.794338,15.607192,9.507795,3.9402869,16.436357,-5.722272,#5e4fa2,#cb334d,#b61b48,#b61b48,#d7414e,#5e4fa2,#5e4fa2,#1f77b4,GO:0043087,regulation of GTPase activity
2698,7.1576624,0.66762453,15.462981,-6.547271,12.731781,-11.768538,23.049244,13.93487,11.699847,-0.70454997,20.287775,-12.385301,#5e4fa2,#b1dfa3,#d63f4f,#b61b48,#9e0142,#a7dba4,#5e4fa2,#9467bd,GO:0043090,amino acid import
2699,5.2954044,4.8328915,17.215626,-8.192022,16.677109,-10.256349,23.649643,20.047556,9.990278,-3.2766895,21.938042,-10.750523,#5e4fa2,#fdc372,#d8434e,#d0384e,#a00343,#d1ed9c,#5e4fa2,#9467bd,GO:0043094,cellular metabolic compound salvage
2700,8.797309,1.644838,12.121694,-4.8486295,13.078143,-5.649753,21.3108,15.232508,10.590903,1.9314227,17.149195,-7.2664666,#5e4fa2,#e45549,#b61b48,#b11747,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0043112,receptor metabolic process
2701,9.793434,0.90886635,14.292504,-7.107153,14.21008,-10.235964,22.335104,16.594114,9.397333,0.28911132,18.806982,-12.204461,#5e4fa2,#3990ba,#d63f4f,#b41947,#9e0142,#7ccaa5,#5e4fa2,#d62728,GO:0043113,receptor clustering
2702,11.624564,1.9884324,12.924458,-8.129207,14.796847,-10.235689,24.719622,16.415665,6.985281,-0.22801134,17.955114,-12.650669,#5e4fa2,#b61b48,#de4c4b,#e1504b,#5e4fa2,#52abae,#5e4fa2,#ff7f0e,GO:0043114,regulation of vascular permeability
2703,11.126526,5.3291855,13.453642,-2.7579505,12.404033,-4.3498626,18.94445,16.360184,10.056983,3.534445,17.205406,-5.927595,#5e4fa2,#b41947,#bc2249,#ba2049,#d0384e,#5e4fa2,#5e4fa2,#1f77b4,GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling
2704,10.97359,5.388404,13.423316,-2.6999075,12.403527,-4.4221616,18.904348,16.182402,9.998108,3.682996,17.050552,-5.9433002,#5e4fa2,#d0384e,#be254a,#b81e48,#a70b44,#5e4fa2,#5e4fa2,#1f77b4,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling
2705,11.260878,5.425708,13.610961,-2.864088,13.037479,-6.5770288,20.066175,16.672016,11.195684,2.3782513,17.218658,-7.5809994,#5e4fa2,#df4e4b,#b81e48,#b11747,#9e0142,#4273b3,#5e4fa2,#1f77b4,GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling
2706,7.011786,7.4396653,12.991821,-9.787622,13.601182,-11.707391,25.011536,18.577293,6.006491,-2.5866656,19.235384,-14.246468,#5e4fa2,#b81e48,#e55749,#e95c47,#fec877,#eff9a6,#5e4fa2,#ff7f0e,GO:0043144,sno(s)RNA processing
2707,11.302748,2.3724935,11.162759,-5.652902,14.17478,-6.9574986,18.948725,13.320528,7.444154,2.8688872,15.529046,-7.6256304,#5e4fa2,#a20643,#eb6046,#ed6246,#a00343,#5e4fa2,#5e4fa2,#1f77b4,GO:0043149,stress fiber assembly
2708,7.2269225,4.033445,12.647327,-7.2311788,13.016906,-9.56894,21.143013,18.587849,9.568234,-1.0295604,19.79977,-7.9256506,#5e4fa2,#d8ef9b,#d9444d,#ad1246,#9e0142,#fffebe,#5e4fa2,#9467bd,GO:0043153,entrainment of circadian clock by photoperiod
2709,9.836268,4.420229,13.529626,-3.2439475,12.286113,-5.05281,18.24788,16.08723,10.500223,3.9424813,16.75517,-5.2560835,#5e4fa2,#b41947,#d63f4f,#d8434e,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
2710,8.433139,5.085576,12.309306,-3.1103225,11.5195465,-5.3073196,17.810358,15.742988,9.553767,4.6349916,16.627346,-4.850592,#5e4fa2,#c1274a,#b81e48,#b81e48,#f99355,#5e4fa2,#5e4fa2,#1f77b4,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
2711,9.514396,5.8222446,10.560018,-3.965306,10.620102,-7.5309367,18.133015,14.174605,7.559209,4.570632,15.553933,-8.567254,#5e4fa2,#f57547,#e1504b,#d43d4f,#9e0142,#feeda1,#5e4fa2,#9467bd,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
2712,5.291278,2.9274454,14.185146,-9.744927,14.7221985,-10.445282,25.5208,16.79006,6.602867,-1.8497069,18.667221,-13.129221,#5e4fa2,#ba2049,#e85b48,#e85b48,#5c51a3,#fdbf6f,#5e4fa2,#ff7f0e,GO:0043171,peptide catabolic process
2713,5.235428,4.7694697,17.231855,-8.121287,16.714289,-10.271218,23.652527,20.043123,10.048804,-3.3146832,21.952114,-10.747306,#5e4fa2,#fede89,#d63f4f,#d0384e,#a70b44,#eaf79e,#5e4fa2,#9467bd,GO:0043173,nucleotide salvage
2714,9.387095,3.420355,13.219766,-3.800051,12.903688,-6.5676246,21.529057,16.372416,9.157596,1.1281519,17.690517,-8.441463,#5e4fa2,#f7814c,#b81e48,#b61b48,#9e0142,#5e4fa2,#5e4fa2,#1f77b4,GO:0043200,response to amino acid
2715,9.2249975,3.4682612,13.5975275,-9.786349,14.788985,-11.32851,25.655346,17.277,6.5805917,-2.5919986,18.357141,-14.017289,#5e4fa2,#a70b44,#e85b48,#ea5e47,#5e4fa2,#fff7b2,#5e4fa2,#ff7f0e,GO:0043201,response to leucine
2716,12.060478,5.609885,13.627999,-2.569845,12.646055,-4.122543,18.78603,16.931892,10.709176,3.1576712,17.895369,-5.5918593,#5e4fa2,#c32a4b,#b81e48,#b81e48,#5e4fa2,#5e4fa2,#5e4fa2,#1f77b4,GO:0043207,response to external biotic stimulus
2717,11.324118,1.1821759,13.747812,-6.33706,13.797668,-7.5202026,22.723856,17.331324,7.849255,-0.52034575,19.280825,-9.589826,#5e4fa2,#feeda1,#e75948,#b81e48,#9e0142,#d1ed9c,#5e4fa2,#2ca02c,GO:0043217,myelin maintenance
2718,10.682666,2.1537302,10.800052,-5.06342,13.4458885,-6.392324,18.429657,13.421046,7.335497,3.3652136,14.880046,-7.4915195,#5e4fa2,#a00343,#f26944,#f26944,#9e0142,#52abae,#5e4fa2,#1f77b4,GO:0043242,negative regulation of protein-containing complex disassembly
2719,10.693021,2.1125116,13.568507,-7.2293115,14.435413,-11.655708,24.216888,16.36751,7.1066837,-2.610738,18.932947,-12.721305,#5e4fa2,#e95c47,#df4e4b,#e1504b,#a90d45,#b8e2a1,#5e4fa2,#ff7f0e,GO:0043243,positive regulation of protein-containing complex disassembly
